tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating
tt5936766,The Agony and Fury of Hermano Puli,2016,108,History,5.8
tt1266131,Flieger über Amazonien,2008,80,Drama,7.2
tt0756653,Grandpa,2005,86,Comedy,4.4
tt0086919,The Lie,1985,87,"Drama,Romance",4.4
tt0114727,Trinità & Bambino... e adesso tocca a noi!,1995,105,Western,5.0
tt1705952,Tarzan,2013,94,"Action,Adventure,Animation",4.8
tt21109538,Hansan: Rising Dragon,2022,130,"Action,Drama,History",6.7
tt0221297,Frozen with Fear,2001,96,"Crime,Mystery,Thriller",4.4
tt0062702,Balul de sîmbata seara,1967,108,Comedy,7.4
tt0402102,Chok-Dee,2005,105,"Action,Drama",6.1
tt0120543,Keep Cool,1997,90,Comedy,7.2
tt1064861,On War,2008,130,"Comedy,Drama,War",6.0
tt6483040,Dear Love,2016,105,"Drama,Romance",6.6
tt1734580,Lotus Eaters,2011,78,Drama,4.9
tt1477055,Pete on the Way to Heaven,2009,97,Drama,5.9
tt6138706,Mr. Hurt,2017,129,"Comedy,Romance",6.2
tt4887608,Lada iz strany berendeev,1971,86,"Family,Fantasy,Musical",5.1
tt0245552,Volná noha,1989,90,Comedy,5.8
tt1132151,Aching Heart,2007,75,Documentary,6.2
tt3153860,Karma Shadub,2013,94,"Documentary,Drama,Family",6.9
tt0099623,Funny About Love,1990,101,"Comedy,Romance",4.8
tt8907712,Aattukara Alamelu,1977,149,Drama,4.8
tt0446747,Mutual Appreciation,2005,109,Comedy,6.6
tt1663702,Water,2006,87,Documentary,5.9
tt0219216,NO,1969,165,"Action,Drama,History",5.4
tt0081517,Silver Dream Racer,1980,111,"Action,Drama,Sport",5.4
tt3636010,Code M,2015,98,"Adventure,Family,Mystery",5.9
tt1419769,Drunk in Public,2012,80,"Biography,Crime,Documentary",7.9
tt8239946,Tumbbad,2018,104,"Drama,Fantasy,Horror",8.2
tt3700338,All About My Parents,2014,90,"Comedy,Drama",5.0
tt0039523,Jungle Flight,1947,67,Adventure,5.6
tt0772174,The Iron Man,2006,93,"Biography,Comedy",4.4
tt1949538,Find Me,2012,83,Drama,5.7
tt1235853,In Your Hands,2010,81,Drama,5.4
tt3594268,Becks letzter Sommer,2015,98,"Comedy,Drama,Music",5.8
tt3044448,Jaanu,2012,135,"Action,Drama,Romance",5.9
tt6194850,Zero 3,2017,88,Thriller,6.6
tt14211098,Us Against Us,2020,74,Documentary,7.6
tt12404190,Syif Malam Raya,2020,97,Comedy,3.5
tt3909884,Talk Back and You're Dead,2014,120,"Action,Comedy,Romance",4.7
tt0077527,Exit 7,1978,95,"Crime,Drama",5.5
tt6132448,The Black Sheep,2016,72,Documentary,6.0
tt0237479,Mutharamkunnu P.O.,1985,136,"Comedy,Drama,Romance",7.0
tt2202450,Hollis,2015,94,Drama,7.9
tt5837618,House in the Fields,2017,85,Documentary,6.2
tt11014390,For the Sake of Vicious,2020,80,"Action,Horror,Mystery",5.4
tt12935182,El Taxista Caliente 3,2019,90,Comedy,6.9
tt6858020,In Your Hands,2018,105,"Drama,Romance",6.3
tt0291341,Mean Machine,2001,99,"Comedy,Crime,Drama",6.4
tt0151150,Josh,2000,162,"Action,Drama,Musical",6.1
tt7567288,Bailaras,2017,134,Drama,6.5
tt0093524,More About the Children of Noisy Village,1987,85,Family,6.7
tt7108936,Synthetic Void,2017,90,Horror,4.4
tt0057296,A Matter of Choice,1963,79,Drama,6.4
tt0076399,Modrá planeta,1977,86,"Comedy,Fantasy",6.7
tt13665062,What If? Ehud Barak on War and Peace,2020,85,Documentary,7.1
tt0232086,Merikes ton protimoun... ilektroniko,1986,87,"Comedy,Sci-Fi",5.2
tt2111347,The Old Donkey,2010,112,Drama,5.9
tt1489263,Upperdog,2009,100,"Comedy,Drama",6.5
tt2345513,Das Hochzeitsvideo,2012,86,Comedy,5.0
tt0048512,The Prisoner,1955,95,Drama,6.8
tt0081770,Nu lan wu hao,1957,86,"Drama,Romance,Sport",6.5
tt3824648,Big Time Adolescence,2019,91,"Comedy,Drama",6.9
tt0419160,Spirit Trap,2005,91,"Horror,Thriller",4.4
tt3655308,"T of Generation Baku, Contradictions",2014,118,"Adventure,Documentary,History",9.2
tt2972044,One Shot,2013,76,"Crime,Drama",6.0
tt0934870,One Night in a City,2007,76,"Animation,Comedy,Horror",6.9
tt0242790,Potryasayushchiy Berendeev,1976,68,Drama,6.7
tt0346525,Arizona Summer,2004,102,"Adventure,Comedy,Family",4.7
tt0098989,Life Is Like a Cucumber,1990,87,"Biography,Documentary",6.2
tt0087187,Days in June,1985,90,"Comedy,Drama",6.1
tt10551326,Neermathalam Poothakaalam,2019,145,"Drama,Romance",5.5
tt0187474,The King's Daughters,2000,119,"Drama,History,Romance",6.0
tt0118727,Love Walked In,1997,95,"Drama,Thriller",5.3
tt2430166,Silent Lake,2013,90,Horror,3.5
tt0128287,Jómadár,1943,90,"Comedy,Romance",6.8
tt11644304,London Love Story 2,2017,101,"Drama,Romance",7.7
tt0035782,Days of Old Cheyenne,1943,56,Western,6.4
tt6340284,Wild Flower,2016,54,Documentary,8.7
tt9343086,Memories of a Dead End,2018,90,"Drama,Romance",6.5
tt1674783,The Savoy King: Chick Webb & the Music That Changed America,2012,90,"Biography,Documentary",8.4
tt1843917,The Sex of the Mothers,2012,96,Drama,6.2
tt1869347,Crooked House,2017,115,"Crime,Drama,Mystery",6.3
tt0166983,And the Same to You,1960,70,Comedy,5.3
tt0466561,The Border Post,2006,94,"Comedy,Drama",7.6
tt2093074,Cass,2013,112,Drama,7.4
tt13760814,Point Blank,2021,107,"Crime,Drama",7.6
tt5500424,The Majesty of Mavis,2005,82,"Adventure,Comedy",9.0
tt0110762,Father and Son,1994,95,Drama,6.7
tt0072701,A Woman's Decision,1975,98,Drama,6.8
tt0185266,Deadly Daphne's Revenge,1987,88,"Drama,Thriller",3.3
tt0038818,Outlaws of the Plains,1946,56,Western,6.5
tt0095728,The Spider Labyrinth,1988,87,"Horror,Mystery,Thriller",6.5
tt6611238,Casa Roshell,2017,71,Documentary,6.2
tt7098658,Raazi,2018,138,"Action,Drama,Thriller",7.7
tt0276205,Hronika na chuvstvata,1962,83,Drama,6.8
tt0231383,The Comedian,1997,97,Comedy,5.2
tt1094621,The Beloved,2007,70,Documentary,6.4
tt0053332,Tank Commandos,1959,79,"Drama,War",4.4
tt0174885,Loving Jezebel,1999,87,"Comedy,Romance",5.4
tt0320784,The Diary of Yumechiyo,1985,128,Drama,6.8
tt7236608,Double Barrel,2017,90,Action,5.9
tt0082822,Nobody's Perfekt,1981,96,Comedy,4.5
tt1891974,Ace Attorney,2012,135,"Comedy,Crime,Drama",6.5
tt9543780,London Sweeties,2019,92,"Comedy,Romance",5.7
tt0234966,Vande Mataram,1985,173,Drama,6.7
tt0285497,Beauty Rope Cosmetology,1983,69,Thriller,6.1
tt0041638,Marechiaro,1949,86,Drama,6.8
tt3401174,Revengeance,2016,75,"Action,Animation,Comedy",6.2
tt0286190,T.P. Balagopalan M.A.,1986,126,"Comedy,Drama",7.8
tt0458178,Tintorettor Jishu,2008,100,"Adventure,Crime,Family",6.8
tt0426523,Making Waves,2004,64,Documentary,7.5
tt0048238,Jungle Moon Men,1955,70,"Action,Adventure,Fantasy",5.0
tt4372118,Banana Pancakes and the Children of Sticky Rice,2015,90,"Adventure,Documentary,Drama",7.1
tt2990756,Sound of Redemption: The Frank Morgan Story,2014,84,"Biography,Documentary,Drama",6.8
tt2333724,The Unreinable Compulsion,2013,80,"Crime,Drama",6.6
tt4794754,The Great & The Small,2016,104,Drama,5.5
tt0066997,Directed by John Ford,1971,99,"Biography,Documentary",7.7
tt3922224,Grammar Revolution,2014,80,"Documentary,Drama,History",6.4
tt0051833,Woman in a Fur Coat,1958,100,"Drama,Thriller",5.6
tt3730650,Maracaná,2014,75,"Documentary,Sport",7.5
tt5255314,"My Son, My Savior",2015,55,Drama,7.2
tt5619142,Everybody Knows... Elizabeth Murray,2016,60,"Biography,Documentary",5.7
tt8940054,Tainted Blood: The Untold Story of the 1984 Olympic Blood Doping Scandal,2018,56,"Documentary,Sport",5.7
tt0267035,Tokyo Girls,2000,57,Documentary,6.4
tt14715806,Dee Renjie's Burning Sky Extraordinary Fire,2020,80,Action,9.4
tt1891915,Silent Snow,2011,71,"Adventure,Biography,Documentary",7.7
tt0136242,Hero,1997,97,"Action,Drama",6.2
tt2663788,Decision To Ask Why,2004,114,Drama,5.8
tt0263257,The Windmill,1986,99,"Comedy,Drama,History",7.5
tt0310967,Daeng Chilly and Sang Light,1990,85,"Action,Family,Sci-Fi",5.4
tt15066072,Ithaka,2021,106,Documentary,8.3
tt6536882,Ennama Kannu,2000,144,Drama,3.9
tt5895766,Bigfoot Ate My Boyfriend,2016,70,"Adventure,Comedy,Horror",4.8
tt5261190,Montana,2017,79,Drama,6.4
tt4773854,Drinksgiving,2016,89,Comedy,3.9
tt4256004,Legends of the Canyon: The Origins of West Coast Rock,2010,110,Documentary,8.0
tt0037553,Boston Blackie Booked on Suspicion,1945,66,"Crime,Drama,Mystery",6.4
tt0296571,Le chignon d'Olga,2002,96,"Comedy,Drama,Romance",6.7
tt0431670,Cabeza de pescado,2009,82,"Fantasy,Horror,Thriller",7.7
tt0079680,Osobo vazhnoye zadaniye,1981,138,"Drama,War",6.7
tt9609716,House of the Invisibles,2007,90,Horror,4.6
tt3847070,Mr. What,2015,91,"Drama,Family",6.1
tt1290127,Voices,2009,85,Drama,8.2
tt0099729,Hamoun,1990,120,Drama,8.0
tt0190874,The Wall,1998,67,Comedy,6.5
tt1587224,Mouchak,1974,131,Drama,8.0
tt2425014,We are Traffic!,1999,50,Documentary,9.0
tt1339148,A People in the Shadows,2008,92,Documentary,5.7
tt0449306,Lucky: No Time for Love,2005,180,"Drama,Musical,Romance",4.7
tt0078047,Our Winning Season,1978,92,Drama,5.4
tt0244482,Departamento de soltero,1971,90,Comedy,7.2
tt0213790,The Ladies Man,2000,84,Comedy,5.2
tt0082846,On Golden Pond,1981,109,Drama,7.6
tt4131686,I Want to Live,2015,106,"Adventure,Biography,Documentary",6.2
tt13236108,The Weekend Fix,2020,87,"Comedy,Drama",4.8
tt2388739,Rugaru,2012,111,"Horror,Mystery,Thriller",6.0
tt14036438,Everything That Is Forgotten in an Instant,2020,71,"Documentary,Drama",7.0
tt9297624,Kamen Rider Heisei Generations Forever,2018,100,"Action,Adventure,Fantasy",6.9
tt9399288,Far Out,2018,71,Sport,7.8
tt1425250,Betrayal,2009,103,Action,4.3
tt5538704,Bullyparade: The Movie,2017,100,Comedy,4.9
tt3254712,My Life Is a Movie,2015,99,Drama,5.0
tt2466896,Cumbres,2013,81,"Adventure,Drama,Family",6.3
tt0104758,Lost Prophet,1992,75,Horror,6.4
tt0072273,There Is No 13,1974,113,"Drama,Romance,War",7.5
tt5515086,Zephyr,2016,79,"Action,Adventure,Comedy",7.4
tt1871360,Restoring the Light,2011,55,"Documentary,Drama",8.4
tt6289320,A Billion Colour Story,2016,105,Drama,8.1
tt0269993,Tündérdomb,2001,73,Comedy,6.0
tt0232711,Ston iskio tou Theou,1969,98,"Drama,Romance",4.4
tt0164545,Doomsday Man,2000,89,Drama,3.7
tt1726661,Karate Girl,2011,92,Action,5.2
tt0113867,MugShot,1996,87,"Crime,Drama",6.8
tt0210727,Himalaya,1999,108,Drama,7.5
tt5339116,The Sea Falling for the Blues,2015,95,"Adventure,Drama",9.1
tt2618930,Nu zi xue jiao,1982,91,Drama,6.1
tt0085482,El Norte,1983,141,"Adventure,Drama",7.7
tt9691352,Ningal Camera Nireekshanathilaanu,2019,117,"Crime,Thriller",7.0
tt0095143,Fear,1988,96,Action,4.7
tt0143215,Dief!,1998,86,Crime,6.1
tt0308875,Shaheed-E-Mohabbat Boota Singh,1999,121,"Biography,Drama,Musical",8.3
tt4325316,Hans Arnold - Penselns Häxmästare,2019,90,Documentary,7.1
tt0873620,Riviera Cocktail,2006,96,Documentary,6.1
tt2960218,LuTo,2013,63,"Drama,Romance",5.3
tt2430356,Pearl: The Assassin,2013,80,"Action,Crime,Thriller",2.7
tt13335114,Deyyama Mazaka,2017,85,Horror,7.5
tt3477744,Il leone di vetro,2014,112,Drama,6.8
tt1579961,Indrajith,1990,130,Action,6.7
tt4602718,Enduring Destiny,2014,90,Comedy,3.8
tt5213252,In Too Deep,2010,92,Drama,7.0
tt12776978,John Wynn's Playhouse,2021,93,Thriller,5.8
tt2883866,Seasons of the Heart,2012,106,"Comedy,Romance",8.4
tt11873010,P.S. Burn This Letter Please,2020,101,Documentary,7.8
tt0037138,Nothing But Trouble,1944,69,Comedy,6.3
tt0048352,The March Hare,1956,85,Comedy,5.3
tt2330322,The Conspiracy,2012,84,"Horror,Thriller",6.2
tt1369580,Sinner,2008,120,Horror,4.0
tt0834939,"Palo Alto, CA",2007,100,"Comedy,Drama",6.3
tt0211717,La veillée des veillées,1976,96,Documentary,7.4
tt0273707,Khatarnak,2000,141,"Comedy,Mystery,Thriller",6.3
tt0249846,Nobody Needs to Know,2003,96,Drama,5.8
tt0061398,Berserk,1967,96,"Horror,Mystery,Thriller",5.3
tt0281820,The Good Thief,2002,109,"Action,Crime,Drama",6.5
tt11530778,Suzanna Andler,2021,91,Drama,4.7
tt1029317,Impaler,2007,76,Documentary,6.1
tt2023367,Back to Stay,2011,99,Drama,6.1
tt1178662,Cowboys in India,2009,79,Documentary,7.0
tt0392190,El jefe de la mafia,2002,90,Action,8.4
tt0182987,The Female Enemy,1966,82,"Adventure,Drama",6.0
tt8355036,How Do You Know Chris?,2020,86,Drama,4.9
tt1609160,Still,2010,100,"Horror,Thriller",4.3
tt0268243,Cuarto de hotel,1953,98,Drama,7.2
tt0259541,Rihaee,1988,158,Drama,7.1
tt8323326,Hjerter dame,2018,84,"Biography,Documentary",6.4
tt1202377,"Zavis, knize pornofolku pod vlivem Griffithovy Intolerance a Tatiho Prazdnin pana Hulota aneb Vznik a zanik Ceskoslovenska (1918-1992)",2006,147,Documentary,6.6
tt5898034,Monster High: Welcome to Monster High,2016,73,"Animation,Fantasy",5.4
tt0365570,Filmatron,2007,92,Sci-Fi,7.6
tt1034072,Sordid Things,2009,79,"Drama,Thriller",6.4
tt0326988,I'll Sing for You,2001,76,"Biography,Documentary,Drama",7.4
tt2292322,The First Aggregate,2012,90,Drama,6.6
tt0065051,Support Your Local Sheriff!,1969,92,"Comedy,Western",7.5
tt1431316,Shatru Sanghar,2009,159,Action,4.9
tt3832422,Bridge,2016,125,Drama,6.4
tt0050764,The Night Runner,1957,79,"Drama,Film-Noir,Thriller",5.8
tt0071716,Kdo hledá zlaté dno,1974,98,Drama,4.9
tt0262391,I Am...,1983,95,"Crime,Drama",5.6
tt5328664,Dixie Land,2015,61,Documentary,7.0
tt10441656,The La Llorona Curse,2019,78,Horror,2.5
tt0924249,Maharadhi,2007,149,Action,2.0
tt1652352,Single Man,2010,94,Comedy,7.4
tt1300328,White Waters,2007,100,Drama,7.7
tt11012390,Laagi Tohse Lagan,2015,155,Drama,1.6
tt0052713,The Crimson Kimono,1959,82,"Crime,Drama,Mystery",6.9
tt12928010,"Malni-Towards the Ocean, Towards the Shore",2020,82,Documentary,7.0
tt2378390,2 Dead 2 Kill,2013,90,"Action,Crime,Thriller",4.8
tt15427078,10 Eyes,2022,90,"Drama,Horror,Thriller",6.3
tt12716896,Beethoven in Beijing,2020,90,Documentary,8.3
tt10228180,Tlamess,2019,120,Drama,6.0
tt1858494,Maslow's Lab,2011,82,"Horror,Mystery,Thriller",6.5
tt0092290,Zischke,1986,93,Drama,7.4
tt0084290,La magia de Los Parchís,1982,90,"Comedy,Family,Musical",5.1
tt0072618,Act of Aggression,1975,101,"Crime,Drama",5.3
tt6593698,Death in the Terminal,2016,52,Documentary,7.5
tt1226753,The Debt,2010,113,"Drama,Thriller",6.8
tt0078395,Der Tiefstapler,1978,88,Comedy,6.4
tt1647692,Yaroslav. Tysyachu let nazad,2010,100,"Action,Biography,Drama",5.1
tt4007558,Shaandaar,2015,144,"Comedy,Drama,Romance",3.6
tt0105045,Dark at Noon,1992,100,"Comedy,Fantasy",6.6
tt0229976,Amargosa,2000,93,Documentary,7.5
tt0046714,Angels One Five,1952,98,"Drama,War",6.5
tt5032504,Japan in Nagaland,2015,52,Documentary,8.8
tt0357119,"Ryoma's Wife, Her Husband and Her Lover",2002,115,"Comedy,Romance",6.8
tt7339826,Maquia: When the Promised Flower Blooms,2018,115,"Adventure,Animation,Drama",7.4
tt0073200,Everyone Dies Alone,1976,106,Drama,6.8
tt0144246,If You Don't Stop It... You'll Go Blind!!!,1975,80,Comedy,4.6
tt9191700,Know Fear,2021,77,Horror,3.9
tt0064095,The White Slave,1969,103,Drama,7.1
tt2125511,For the Love of the Music: The Club 47 Folk Revival,2012,106,"Documentary,Music",7.8
tt0244628,London Brief,1997,72,Documentary,7.1
tt0284366,The Office Party,1976,55,Comedy,6.1
tt1514079,Tragedy in Tin Can Holler,2009,58,"Crime,Documentary,Drama",7.9
tt1904889,Between Night and Day,2011,75,Drama,7.2
tt6397242,Nae a-nae-eui eon-ni,2016,97,"Drama,Romance",6.0
tt16636010,Yelling Fire in an Empty Theater,2022,72,Comedy,7.1
tt0064151,Change of Mind,1969,98,"Drama,Sci-Fi",6.1
tt0413472,Second Hand Child,2004,89,"Drama,Family",6.7
tt1467273,The First Beautiful Thing,2010,122,"Comedy,Drama",7.1
tt5503786,Father & Son,2015,84,Drama,4.9
tt3919234,By Any Name,2020,90,"Action,Drama,Mystery",4.6
tt0251799,Vasara baigiasi rudeni,1981,90,"Drama,Romance",8.1
tt4096810,The Unearthing,2015,60,"Family,Horror,Mystery",5.9
tt1239295,Bad Wolves,2005,122,Action,8.0
tt0109287,Blank Check,1994,93,"Comedy,Crime,Family",5.2
tt0117058,"Mirror, Mirror",1996,85,"Biography,Documentary",8.8
tt8423080,Rams,2018,74,Documentary,7.6
tt2368254,A Private War,2018,110,"Biography,Drama,War",6.7
tt1096988,The Anatolian,2007,50,Drama,6.3
tt1613023,"Beats, Rhymes & Life: The Travels of A Tribe Called Quest",2011,97,"Documentary,Music",7.6
tt0410420,Paradise now - Journal d'une femme en crise,2004,71,Documentary,8.2
tt0299689,The Color of Water,2002,82,"Comedy,Romance",7.2
tt3332704,Mr. Sganzerla - Os Signos da Luz,2011,100,Documentary,8.4
tt0087417,Holi,1984,120,"Comedy,Drama",7.0
tt0395821,Year of the Kingboxer,1991,88,Action,3.1
tt5293828,"Buy Now, Die Later",2015,118,Horror,5.3
tt6553420,Zensur - die organisierte Manipulation der Wikipedia und anderer Medien,2017,134,Documentary,7.1
tt0114886,Walhalla,1995,90,Thriller,5.4
tt8665780,Piya Re,2018,139,Drama,4.5
tt0044491,Cerca de la ciudad,1952,90,Drama,5.8
tt0305438,Garmento,2002,90,"Comedy,Drama",6.3
tt0107865,The Postmistress,1992,97,Comedy,5.1
tt2574576,Cut Snake,2014,94,Thriller,5.9
tt0892388,The Fair Trade,2008,57,Documentary,7.9
tt0800003,Delta Farce,2007,90,"Action,Adventure,Comedy",3.6
tt0338769,Blood of Beasts,2005,90,"Action,Adventure,Family",4.1
tt2064731,"Belyy mavr, ili Intimnye istorii o moikh sosedyakh",2012,99,Comedy,3.9
tt19407934,L'Aviatore - Gilles Villeneuve,2022,125,Biography,8.1
tt5715456,Angelena: Change the World,2018,82,"Biography,Documentary,Music",8.6
tt2012011,Scenic Route,2013,82,"Drama,Thriller",6.5
tt1722615,If You Love Me,2006,85,Drama,6.0
tt4044198,El Antillano,2014,82,"Biography,Documentary",8.8
tt2784936,Backtrack,2015,90,"Drama,Fantasy,Horror",5.9
tt7087016,American Martyr,2018,100,Drama,3.6
tt0165071,Acceptable Levels,1983,100,Drama,6.2
tt2288067,Thailand Torn Between Two Worlds,2009,68,Documentary,7.9
tt5538068,14 That Night,2016,113,Drama,6.1
tt0065378,May Morning,1970,101,Drama,5.7
tt1143155,Treeless Mountain,2008,89,Drama,7.0
tt14157348,Arlette,2022,118,"Comedy,Drama",5.9
tt0048612,Shotgun,1955,80,Western,6.0
tt0327206,Uma Vida em Segredo,2001,95,Drama,6.6
tt0107983,Romeo Is Bleeding,1993,110,"Crime,Drama,Romance",6.6
tt0435434,Swing Girls,2004,105,"Comedy,Drama,Music",7.5
tt1762233,Enchanted Kingdom,2014,87,Documentary,7.5
tt0057716,Zbrodniarz i panna,1963,80,"Crime,Mystery,Thriller",6.6
tt5252564,Pretty Far from Okay,2017,90,"Comedy,Drama",6.3
tt0079188,De försvunna,1979,87,Drama,6.4
tt10749786,Atlantis,2019,108,"Drama,War",6.8
tt0390203,Malagkit,2003,110,"Comedy,Drama",8.8
tt18937574,The Python,2021,82,Action,7.2
tt3174012,Munjane,2012,132,"Drama,Romance",6.0
tt1329316,Black Wave: The Legacy of the Exxon Valdez,2007,99,Documentary,7.4
tt0079920,The Brontë Sisters,1979,120,"Biography,Drama,History",6.5
tt0284406,Chopin: Desire for Love,2002,134,"Drama,Music,Romance",5.0
tt0418819,Land of the Dead,2005,93,"Horror,Sci-Fi,Thriller",6.2
tt0483321,Crossing a Shadow,2007,135,Drama,5.9
tt0089747,"Ostorozhno, Vasilyok",1985,68,Family,6.5
tt0048432,Not as a Stranger,1955,135,"Drama,Film-Noir,Romance",6.7
tt0039515,Johnny O'Clock,1947,96,"Crime,Drama,Film-Noir",6.8
tt1538290,Gritos en la noche,2009,83,"Crime,Horror,Mystery",6.2
tt3056704,My Love Awaits Me by the Sea,2013,80,"Biography,Documentary,Fantasy",7.6
tt3466816,Dragons of Camelot,2014,80,Fantasy,2.3
tt0236040,Bryllupet,2000,85,Drama,5.2
tt0373900,Rampage: The Hillside Strangler Murders,2006,85,"Crime,Drama,Thriller",4.3
tt0088944,Commando,1985,90,"Action,Adventure,Thriller",6.7
tt13134894,J'adore ce que vous faites,2022,91,Comedy,4.7
tt0254102,Antietam: A Documentary Drama,2000,42,"Documentary,History,War",6.3
tt0045507,"Older Brother, Younger Sister",1953,86,Drama,7.4
tt7459096,Ugo Dossi - Art and Space,2017,60,Documentary,9.4
tt9089708,Linfa,2018,52,Documentary,9.0
tt1397268,The Forgiveness,2009,64,Documentary,6.7
tt0334009,No Mundo da Carochinha Volume I - Chapeuzinho Vermelho,1986,50,Family,7.8
tt1273221,London Fields,2018,118,"Crime,Mystery,Thriller",3.9
tt0906777,La señal,2007,95,"Crime,Drama,Mystery",5.9
tt0097396,"It's a Mad, Mad, Mad World III",1989,95,Comedy,6.0
tt0145426,Rendez-vous in the Air,1966,93,"Comedy,Musical,Romance",6.5
tt0211005,"Strand, Under the Dark Cloth",1991,81,Documentary,7.1
tt11468474,Modern Day Slavery,2019,114,Documentary,6.3
tt3507138,A Girl Like Grace,2015,93,Drama,5.7
tt0060479,The Group,1966,150,Drama,6.6
tt5116564,Afandj va Azroil,2004,73,"Adventure,Comedy,Fantasy",5.8
tt10878056,Fat-Topia,2019,67,Documentary,6.0
tt8445832,La viajante,2020,84,Drama,7.1
tt1754795,You Will Be My Son,2011,102,"Drama,Thriller",6.9
tt0277065,Karaoglan - Bizansli zorba,1967,68,"Action,Adventure,Comedy",5.7
tt0045698,Angels of Darkness,1954,94,Drama,7.5
tt0056510,The Son of Cleopatra,1964,128,"Adventure,Drama,History",5.3
tt0120495,The Westing Game,1997,95,"Family,Horror,Mystery",5.2
tt6681620,You'll Never Walk Alone,2017,99,"Documentary,Music,Sport",7.9
tt0036677,Buffalo Bill,1944,90,Western,6.4
tt1500215,The Killing Boys,2009,88,"Crime,Drama,Thriller",5.4
tt0303187,Veer Savarkar,2001,165,"Biography,Drama",7.7
tt6419756,49 Days,2015,98,"Comedy,Drama,Romance",5.0
tt2291606,The Rise and Fall of a White Collar Hooligan 2,2013,98,Crime,4.6
tt0085695,Growing Up,1983,100,Drama,7.3
tt0035732,La chica del gato,1943,80,Comedy,5.5
tt0406115,"Packing the Monkeys, Again!",2004,92,Drama,6.5
tt13606630,The Border of Death,2020,103,"Documentary,Drama,History",8.0
tt0077878,Lucio Flavio,1977,118,"Crime,Drama",7.4
tt0179307,Loop,1997,95,Romance,5.3
tt11529348,5Gang,2019,100,"Action,Comedy",1.9
tt9297754,A Bigger Game,2018,90,"Drama,Horror,Mystery",4.9
tt0280531,La chambre blanche,1969,78,Drama,6.2
tt10845704,Mang Kepweng: The Mystery of the Black Scarf,2020,101,"Comedy,Fantasy,Horror",8.4
tt2886632,Enclave,2015,92,Drama,7.6
tt12447050,Tamaya Ifrit,2014,73,"Action,Horror,Thriller",2.6
tt4499186,Portrait of a Garden,2015,98,Documentary,7.8
tt0204432,Temple of the Golden Pavillion,1976,109,Drama,7.0
tt0061583,Djurado,1966,73,Western,4.9
tt1609479,Better Living Through Chemistry,2014,91,"Comedy,Drama",6.2
tt8929746,C.I.D. Shankar,1970,137,Drama,6.5
tt0451696,Dark Night of the Soul,1998,53,Horror,3.4
tt14489688,The Last Horns of Africa,2021,98,Documentary,7.9
tt7322816,Vunnadhi Okate Zindagi,2017,152,Drama,6.3
tt1540423,Hunting Grounds,2009,70,"Horror,Sci-Fi",6.5
tt0246611,Faces of Gore 2,2000,90,"Documentary,Horror",3.3
tt6271074,Enteng Kabisote 10 and the Abangers,2016,110,Comedy,3.7
tt9526156,College Diary,2019,151,Action,9.1
tt6008116,Slum-Polis,2015,113,Drama,5.2
